,Data Traffic (MB),Data Traffic (MB),Data Traffic (MB),Data Traffic (MB),Data Traffic (MB),Data Traffic (MB),Data Traffic (MB),Data Traffic (MB),Data Traffic (MB)
2017-09-21 19:45:00,216.837934,298.155651,345.717248,816.074298,1041.153662,1059.960841,10.899635,19.313074,137.45578
2017-09-21 20:00:00,114.83918,274.911988,412.639945,707.448861,944.948251,1387.391941,34.565242,23.730807,112.983121
2017-09-21 20:15:00,158.838695,206.446919,451.631744,746.826233,672.927727,1482.102084,45.970422,44.827321,91.25403
2017-09-21 20:30:00,173.722006,348.03275,293.679684,1022.704715,1295.295368,1412.099953,75.233708,72.27376,126.128091
2017-09-21 20:45:00,199.267042,213.788526,1666.711285,608.041912,1566.04817,2026.278705,33.495405,97.508307,115.184518
2017-09-21 21:00:00,84.762047,149.902002,314.439779,837.605597,854.385489,1338.700932,12.995363,27.111653,150.420704
2017-09-21 21:15:00,96.790023,269.03156,214.083403,489.897572,1135.089919,1436.154544,30.869623,83.327165,93.185817
2017-09-21 21:30:00,57.163618,163.305326,413.507186,572.992046,720.645212,1331.787128,17.337071,15.259015,193.320731
2017-09-21 21:45:00,167.076813,198.809407,959.955061,653.773787,1084.413622,1730.98181,19.353403,65.650432,120.659425
2017-09-21 22:00:00,144.484734,381.810161,448.059316,529.620454,1182.203293,2361.797926,17.224762,31.061496,136.652191
2017-09-21 22:15:00,122.833854,310.517065,205.489398,352.515522,1048.380628,1398.743376,19.891066,33.940336,118.289302
2017-09-21 22:30:00,157.778085,543.177178,262.101591,292.962004,1036.402375,1624.971773,13.602255,12.987223,170.012084
2017-09-21 22:45:00,99.336237,520.987177,357.983,403.625697,858.039634,1460.59213,5.239031,13.570722,114.908621
2017-09-21 23:00:00,69.044482,228.358377,567.602758,422.187105,1537.77884,1349.603382,7.49178,177.815815,118.337508
2017-09-21 23:15:00,150.094761,188.30717,293.472588,475.36399,1389.323929,1166.229279,2.401005,12.005989,76.675949
2017-09-21 23:30:00,152.394033,421.390534,279.866086,301.238415,1278.505597,1633.852641,13.231367,0.643521,106.120955
2017-09-21 23:45:00,60.069328,303.690944,557.002337,360.735096,865.856731,1945.72234,6.476365,9.428119,169.82709
2017-09-22 00:00:00,91.706918,282.71182,345.343602,249.614314,817.224531,1887.179108,8.075374,6.934034,120.516302
2017-09-22 00:15:00,73.254969,220.701644,271.480133,391.066548,1127.030665,1175.722152,7.262769,13.338107,81.176414
2017-09-22 00:30:00,288.785257,263.440111,277.679523,446.189076,713.014824,1782.724554,1.560616,3.625697,150.697915
2017-09-22 00:45:00,221.127073,29.530526,319.442772,262.878481,854.208959,1692.800751,0.616234,0.629649,165.196728
2017-09-22 01:00:00,47.526381,45.812737,54.071562,206.514008,515.673379,1280.57979,6.175613,25.516106,243.774765
2017-09-22 01:15:00,12.441836,151.525684,306.633897,236.096727,476.918908,1191.697338,0.473361,9.559627,58.983007
2017-09-22 01:30:00,16.971408,39.590282,331.195903,165.525085,433.971138,767.793733,4.559084,7.553928,109.034648
2017-09-22 01:45:00,14.646627,90.370475,335.983472,115.277228,279.321053,445.541224,0.235129,1.648187,55.368782
2017-09-22 02:00:00,43.672688,227.7773,364.942782,212.369026,163.597155,757.17189,0.263565,1.115417,8.050035
2017-09-22 02:15:00,63.438656,586.115655,255.934173,160.984968,225.421958,492.483944,0.02089,13.910453,24.642992
2017-09-22 02:30:00,1.4347,56.094144,165.521908,170.033102,216.128893,710.308054,3.433214,97.530611,61.999354
2017-09-22 02:45:00,11.197484,42.295699,99.986244,185.904678,64.166665,302.403031,0.006567,34.96519,10.988264
2017-09-22 03:00:00,1.089519,102.709432,88.086109,95.671901,188.455994,353.001976,0.1381,0.170195,177.365487
2017-09-22 03:15:00,3.981298,36.434639,195.003342,25.381768,173.254401,372.527951,0.032677,0.286474,54.80539
2017-09-22 03:30:00,34.785175,48.728807,78.19382,107.697673,231.891736,102.32575,0.024643,0.78507,48.527027
2017-09-22 03:45:00,11.646152,67.031057,45.001417000000004,209.107245,114.271684,118.816079,0.333707,1.319625,70.283702
2017-09-22 04:00:00,20.833855,118.324569,130.392471,37.72507,117.542837,218.470124,0.007491,0.042138,59.058632
2017-09-22 04:15:00,0.834465,27.481224,53.446995,6.96805,123.221911,100.643022,0.150637,0.425784,87.822147
2017-09-22 04:30:00,4.136243,32.543514,8.11562,31.459566,47.271851,215.233735,0.007623,9.177328,172.522344
2017-09-22 04:45:00,1.504247,23.600042,42.561892,134.926636,88.253073,236.556606,0.040337,0.025238,30.27741
2017-09-22 05:00:00,0.900072,26.339579,6.074734,23.504829,31.805819,361.3579,0.020869,0.111224,104.212527
2017-09-22 05:15:00,5.097269,72.742262,9.637877,30.573736,49.913182,94.736975,0.044671,0.139447,2.769292
2017-09-22 05:30:00,7.446221,206.544129,36.393118,25.383038,58.722889,138.741647,5.772463,0.137456,21.768955
2017-09-22 05:45:00,2.161713,154.97199,86.038382,75.45127,74.618423,206.709297,0.916239,0.078011,166.016964
2017-09-22 06:00:00,14.190888,49.937151,93.30788,33.215984,58.563182,126.801086,4.555924,0.850662,21.28501
2017-09-22 06:15:00,6.972185,84.459472,36.113484,135.92757,55.470252,857.22333,0.093609,1.037442,37.09005
2017-09-22 06:30:00,21.659221,83.903877,118.506839,115.46143,161.567296,906.59483,0.09261,1.000518,13.791879
2017-09-22 06:45:00,76.335093,59.959064,60.243568,156.873615,89.794608,174.119534,3.383665,1.411473,7.203703
2017-09-22 07:00:00,61.6755,190.605952,47.259862,158.323346,125.44413,435.907198,15.190873,1.136575,6.94374
2017-09-22 07:15:00,43.277064,208.152561,76.234262,257.300901,263.36814,229.464343,0.647065,0.461768,95.28399
2017-09-22 07:30:00,76.688039,229.928777,69.128194,364.653531,311.936583,316.360593,8.487082,21.357167,90.304721
2017-09-22 07:45:00,56.145776,307.446667,156.923321,339.3678,409.463443,414.476499,1.970548,4.619876,14.492296
2017-09-22 08:00:00,157.821112,184.595889,219.512702,472.825675,359.500454,602.993998,3.475796,14.42273,46.61498
2017-09-22 08:15:00,126.138218,303.907347,193.199471,729.225906,557.873668,541.439725,1.113217,7.978093,48.544311
2017-09-22 08:30:00,102.989293,271.496624,88.855248,832.851774,550.45414,425.659543,53.2307,11.534167,169.114217
2017-09-22 08:45:00,52.417628,321.881015,227.475785,644.960899,452.372675,701.174765,9.506187,3.744922,20.827796
2017-09-22 09:00:00,113.31838,279.923573,139.031942,1027.211608,945.107631,1503.064023,66.833206,5.286775,56.597729
2017-09-22 09:15:00,107.099192,290.336583,112.000269,744.874214,1030.094831,852.708728,7.726609,8.849682,75.800016
2017-09-22 09:30:00,107.108765,212.589351,136.540416,1108.340243,603.811187,444.519481,10.967088,3.099952,156.442728
2017-09-22 09:45:00,74.329583,217.212203,59.274452,922.07248,720.924136,348.540219,29.814024,48.251688,52.969805
2017-09-22 10:00:00,126.80972,239.395427,148.436837,846.28101,924.011764,615.24583,24.614623,43.857318,49.355507
2017-09-22 10:15:00,275.327921,68.580803,140.099029,1155.028871,718.358045,985.987351,43.035115,12.905496,42.216838
2017-09-22 10:30:00,109.524492,153.208263,174.799417,1009.07354,583.30896,698.570929,22.400714,34.62553,95.150644
2017-09-22 10:45:00,226.801021,158.496569,156.671703,973.315086,760.916521,795.6147,22.398413,4.830458,184.981644
2017-09-22 11:00:00,377.723034,78.758804,190.885555,829.30144,577.876398,1365.82217,7.853187,10.615048,22.030888
2017-09-22 11:15:00,93.07295,128.363907,323.235983,593.492482,566.123641,1198.097362,19.946094,17.485956,56.936246
2017-09-22 11:30:00,123.110589,137.589339,332.324144,749.538818,562.041108,1146.966584,390.662436,31.522379,39.674844
2017-09-22 11:45:00,92.968758,251.139866,306.215564,590.034711,595.195757,1415.190508,684.965252,12.996311,104.086452
2017-09-22 12:00:00,134.197155,154.473632,178.912987,705.123603,690.337936,906.580915,4.116468,8.609538,127.089869
2017-09-22 12:15:00,172.654205,84.225626,310.900857,868.649501,748.935916,840.546754,7.957993,32.980061,128.962449
2017-09-22 12:30:00,354.157811,196.411084,258.162877,682.81686,805.907619,965.069655,15.375772,27.818748,98.616285
2017-09-22 12:45:00,257.21911,236.127418,328.73984,536.477018,853.666749,1109.680578,32.719454,21.646022,68.524701
2017-09-22 13:00:00,246.789755,128.066892,273.767879,700.080121,1317.983207,1312.063857,22.58928,18.048767,113.180271
2017-09-22 13:15:00,357.614405,280.243431,241.106788,1016.391779,812.205185,1240.511863,19.321987,12.460698,73.385416
2017-09-22 13:30:00,327.738038,222.16074,167.948618,674.607262,1321.238144,745.311968,41.143759,120.210959,83.551997
2017-09-22 13:45:00,66.294999,338.549577,104.243638,584.133302,1125.425919,918.930729,106.676364,17.320524,93.048343
2017-09-22 14:00:00,133.816023,174.328205,108.735453,948.227594,829.940844,873.802342,6.791976,23.536839,145.243107
2017-09-22 14:15:00,163.204975,196.210755,238.465024,876.615487,678.097519,1003.554659,66.025828,14.626491,169.526059
2017-09-22 14:30:00,116.766876,192.041531,603.145612,977.709162,873.801021,680.030921,9.741853,18.107981,309.807625
2017-09-22 14:45:00,248.833726,214.082194,398.587254,668.193978,1115.364051,1027.285319,19.262275,26.805529,211.395674
2017-09-22 15:00:00,460.510421,278.727747,391.273178,747.512675,1013.035565,1378.634162,26.622572,2.975084,192.85789
2017-09-22 15:15:00,369.395797,301.603431,409.943457,1039.645817,1139.131463,923.458369,48.125006,10.413074,95.797807
2017-09-22 15:30:00,207.495589,273.356703,190.769426,884.00687,1115.053081,797.539132,47.426452,61.066958,102.118287
2017-09-22 15:45:00,159.163425,254.630878,282.955726,870.375103,1103.113774,978.780582,27.245166,12.025904,209.813904
2017-09-22 16:00:00,185.071434,201.72518,410.363918,664.684682,1085.541273,629.638909,14.614418,13.257342,114.50634
2017-09-22 16:15:00,95.367264,184.096983,204.677633,1182.367363,1168.479136,739.703288,4.744414,13.44383,139.709458
2017-09-22 16:30:00,196.628205,140.446719,174.17713,769.961861,885.382629,927.961448,22.948949,74.903754,107.970907
2017-09-22 16:45:00,89.468307,149.381394,297.422047,641.270641,1225.022542,1036.705557,4.788745,33.890955,138.797582
2017-09-22 17:00:00,351.168691,209.433498,154.857804,771.053516,872.033943,969.332607,26.704247,23.19317,59.666208
2017-09-22 17:15:00,515.980456,342.808495,250.81719,868.132046,725.613286,1258.93186,15.186438,13.484353,80.598843
2017-09-22 17:30:00,168.473833,240.658586,232.671539,957.772478,716.487932,923.408635,12.98398,9.729072,260.612677
2017-09-22 17:45:00,181.916222,277.104449,372.448411,493.50828,1130.529692,926.006505,3.991394,4.384568,153.396073
2017-09-22 18:00:00,105.836508,274.012238,247.20095,785.602496,738.261711,946.101891,17.040118,22.714167,207.970777
2017-09-22 18:15:00,344.876825,222.190222,187.57918,661.625398,845.786521,865.231113,24.959793,20.865625,72.525178
2017-09-22 18:30:00,121.992857,191.763458,404.993548,1400.314608,906.930977,1238.025745,9.244279,14.453624,170.323928
2017-09-22 18:45:00,164.445244,353.667587,768.838602,1002.459302,897.976099,1322.079887,6.869002,19.403374,216.033043
2017-09-22 19:00:00,157.202027,328.305546,385.088379,696.918621,933.079128,1532.122866,12.845659,27.503713,213.812074
2017-09-22 19:15:00,308.105876,414.98249,299.931783,1174.902605,1400.738087,1125.518026,9.036823,67.018208,451.903474
2017-09-22 19:30:00,1181.917744,363.784605,241.398914,739.384739,1273.057195,1087.28879,39.160536,75.741466,199.399717
2017-09-22 19:45:00,1237.215312,250.941552,213.563421,566.350753,809.96198,1110.076847,8.395999,26.939736,151.016869
2017-09-22 20:00:00,263.983925,147.786914,539.145796,669.289647,937.002392,1089.525939,8.302534,17.496209,205.99903
2017-09-22 20:15:00,98.104846,278.585146,778.092402,620.475799,1276.290267,1105.580346,41.549235,11.718114,147.134566
2017-09-22 20:30:00,489.095638,282.660944,338.365328,655.963449,893.792099,1358.516972,7.598627,4.968002,114.097653
2017-09-22 20:45:00,492.783172,316.23515,478.701397,687.713428,1571.083611,1430.589898,5.047198,6.242814,149.526048
2017-09-22 21:00:00,146.966585,568.278671,367.669341,668.94937,1258.912994,1075.199569,6.800775,21.014194,164.529226
2017-09-22 21:15:00,215.765499,315.757938,358.813801,1007.311687,1268.77477,788.604689,10.306781,52.199256,107.042303
2017-09-22 21:30:00,206.25568,393.791047,286.360645,2747.952746,1396.078999,1039.290193,55.841534,39.293587,216.45536
2017-09-22 21:45:00,252.405759,222.167911,390.163412,1110.636175,1227.810444,955.678075,11.305201,39.508538,339.620963
2017-09-22 22:00:00,188.692956,563.586277,486.638951,1508.49521,1506.925215,1128.036902,72.233364,125.529988,257.297683
2017-09-22 22:15:00,129.044043,392.806503,134.105031,2098.534551,1296.19717,1132.822408,25.307557,33.73419,107.818848
2017-09-22 22:30:00,25.816382,455.146709,324.144811,736.555053,1085.708734,1900.748899,47.171479,45.686918,107.166035
2017-09-22 22:45:00,53.621604,214.719877,265.221881,1415.821196,861.007352,1681.473735,33.824565,31.729611,78.878071
2017-09-22 23:00:00,78.418275,138.872966,196.380745,971.995339,1171.983346,1597.900338,3.006539,60.707933,194.346543
2017-09-22 23:15:00,94.287489,296.057485,358.086396,305.473278,850.977368,2352.780371,10.93873,56.066276,134.906827
2017-09-22 23:30:00,374.078129,432.183801,474.01254,668.502387,845.50432,2169.132906,41.199513,286.290277,185.021718
2017-09-22 23:45:00,22.362465,203.710309,440.241151,299.288911,881.546956,2117.134036,1.998955,76.104385,192.831206
2017-09-23 00:00:00,41.418498,158.106303,233.009258,370.902689,883.364033,1776.000263,2.221276,9.514529,111.738629
2017-09-23 00:15:00,52.624432,188.83579,639.57759,158.878969,925.876418,1299.923075,4.234478,6.420136,403.155532
2017-09-23 00:30:00,26.606965,261.050028,421.738002,132.522709,1105.379503,1548.525409,12.744489,16.712206,205.741408
2017-09-23 00:45:00,163.541817,262.283975,851.166795,335.630861,866.227161,1572.774865,10.632666,13.077041,1276.102409
2017-09-23 01:00:00,60.781701,421.363141,202.272747,295.3098,591.829502,1361.949503,3.707617,17.513293,2736.437718
2017-09-23 01:15:00,34.883484,68.937874,358.555841,337.474606,1129.569553,1482.309338,3.674125,3.307654,1479.453063
2017-09-23 01:30:00,77.701091,136.95055,425.827077,191.227441,773.587508,1372.770962,5.419313,129.430537,559.389021
2017-09-23 01:45:00,71.84966,260.169348,509.380076,262.266368,590.780937,2082.834622,0.710803,6.376239,160.678384
2017-09-23 02:00:00,104.61938,181.722901,310.122655,237.717051,731.445617,1212.139547,3.893767,4.403197,169.096136
2017-09-23 02:15:00,9.879021,64.001814,310.445167,176.835266,870.462783,1564.786898,0.967505,5.889527,305.250978
2017-09-23 02:30:00,38.90596,38.885968,231.966458,152.406753,567.552618,1440.909466,1.789573,3.534118,299.427549
2017-09-23 02:45:00,68.75521,38.68054,212.423537,99.341887,511.866836,1506.359768,13.630566,4.423365,111.167491
2017-09-23 03:00:00,9.310545,69.626548,195.448976,125.126142,454.434322,1122.230413,0.220972,21.91542,204.015154
2017-09-23 03:15:00,39.280481,8.746486,245.378375,71.196974,643.869878,1098.157619,0.037226,9.198269,158.881998
2017-09-23 03:30:00,31.98037,18.667066,50.310897,163.700981,383.291781,864.22949,0.005437,0.695877,38.579145
2017-09-23 03:45:00,1.223363,109.979439,95.449195,87.272057,414.552757,725.08666,0.053481,1.079155,167.979313
2017-09-23 04:00:00,10.487763,357.008738,124.473476,75.074479,507.739514,713.982404,0.099415,0.564028,85.083978
2017-09-23 04:15:00,72.835638,172.757362,57.827351,85.232511,471.981725,889.736205,2.20383,0.158435,44.020569
2017-09-23 04:30:00,11.092296,121.668461,57.287736,81.868782,387.965954,618.10956,10.732234,5.543518,13.549811
2017-09-23 04:45:00,193.67389,15.697828,45.755306,151.223657,314.979259,537.107003,3.370262,13.36525,4.560772
2017-09-23 05:00:00,42.466253,165.449485,28.975961,186.081532,315.26383,474.51939,1.439921,0.151007,11.583481
2017-09-23 05:15:00,3.699158,97.874048,170.737769,371.291972,209.907092,408.15819,0.631856,2.656091,204.279057
2017-09-23 05:30:00,1.783316,276.2439,65.044929,267.696468,187.43389,487.642266,0.333162,0.070169,85.272608
2017-09-23 05:45:00,10.91148,41.555182,5.887962,158.477246,58.277277,202.384991,2.168587,26.630194,28.673971
2017-09-23 06:00:00,5.659187,73.329598,46.735822,72.25136,230.265496,234.169842,0.021242,19.985362,6.357895
2017-09-23 06:15:00,3.109829,263.153386,46.94156,242.927966,46.057684,189.144724,0.055618,0.096823,33.493767
2017-09-23 06:30:00,12.574977,96.418244,3.328138,247.857269,189.0717,208.705173,3.482763,59.122722,28.954433
2017-09-23 06:45:00,3.469486,11.632647,9.964474,74.775359,226.667831,218.711044,0.125067,0.861671,1.394124
2017-09-23 07:00:00,3.151504,22.715438,21.660526,40.110785,218.99502,341.6271,0.71345,0.65974,16.338695
2017-09-23 07:15:00,15.651192,59.463011,38.957705,351.802036,87.261157,129.429252,0.965838,0.044643,18.423241
2017-09-23 07:30:00,73.931759,126.151352,31.346431,301.301094,244.777487,85.756113,0.201498,0.305835,23.717236
2017-09-23 07:45:00,23.846398,133.814935,23.201431,313.951818,350.403776,203.224703,3.313931,0.694515,28.878489
2017-09-23 08:00:00,39.450381,214.64167,39.522698,191.996898,287.44989,497.776272,1.07996,0.295644,97.984841
2017-09-23 08:15:00,111.997756,132.298472,94.286201,301.52947,293.334797,276.556641,5.903768,13.494395,45.54456
2017-09-23 08:30:00,165.650331,181.973963,12.691841,334.695224,457.500853,915.362381,3.574214,27.126176,26.977034
2017-09-23 08:45:00,71.693707,141.763654,18.204043,366.849582,426.343433,580.238046,13.040751,15.356272,36.25819
2017-09-23 09:00:00,23.069887,170.710227,207.933247,230.562163,620.548646,384.163822,4.576197,12.061385,256.184453
2017-09-23 09:15:00,136.209654,206.105833,378.816364,337.516971,541.600464,634.138976,5.228313,6.136603,68.654235
2017-09-23 09:30:00,179.4072,179.296209,360.097875,464.610959,740.358756,816.453342,2.539733,0.190033,110.30783
2017-09-23 09:45:00,82.707315,206.62667,304.141922,282.786307,1036.178818,664.247689,1.131557,1.607666,60.131704
2017-09-23 10:00:00,28.57948,246.040152,234.438061,278.124118,534.962378,863.699925,6.440147,14.258059,96.196093
2017-09-23 10:15:00,28.503302,155.819514,219.611815,510.493079,625.669723,807.271306,35.567189,3.625013,67.388238
2017-09-23 10:30:00,31.995835,156.42505,69.932615,481.32383,424.894082,661.460157,12.199087,3.340531,77.754782
2017-09-23 10:45:00,41.602456,136.880669,157.805786,470.265675,674.63826,977.726636,3.931384,8.760583,67.058853
2017-09-23 11:00:00,30.936221,216.996922,117.958693,417.432867,740.547053,1059.837419,88.151128,3.116502,96.525709
2017-09-23 11:15:00,125.806284,184.184366,252.3462,633.905512,774.940569,1157.569062,68.783174,2.509102,121.440042
2017-09-23 11:30:00,149.733311,204.974708,641.321989,383.540932,685.106245,1417.110246,2.373057,270.820625,182.711792
2017-09-23 11:45:00,152.416473,346.19947,320.104184,530.370214,865.739635,1153.67992,5.42731,38.806762,108.77238
2017-09-23 12:00:00,120.286944,309.977383,628.325288,749.904137,681.208445,1623.73111,4.486782,24.35416,109.907628
2017-09-23 12:15:00,66.821085,94.902712,2149.026052,564.03019,614.738058,1332.293529,3.103256,7.59152,135.185103
2017-09-23 12:30:00,51.262269,102.237428,1768.456818,445.419016,576.023466,798.691618,11.323294,23.537245,46.041678
2017-09-23 12:45:00,234.169952,175.285463,1658.618882,372.82124,577.841782,1026.080259,12.316297,5.646094,156.305782
2017-09-23 13:00:00,423.066608,606.802933,1455.303074,310.51871,548.367594,932.020383,7.634911,3.29438,137.283969
2017-09-23 13:15:00,96.700919,205.837074,1495.582937,480.39139,808.271974,856.208523,3.016797,10.715442,150.441404
2017-09-23 13:30:00,107.50594,257.236343,598.875306,707.708936,764.670211,887.092931,3.163108,2.145724,535.556052
2017-09-23 13:45:00,70.683396,203.09753,330.008124,715.314532,634.720896,902.426521,5.737722,12.765186,542.18127
2017-09-23 14:00:00,66.92321,199.04747,223.694493,701.960939,444.906623,1045.908306,26.420151,12.246979,253.840875
2017-09-23 14:15:00,30.08937,157.398144,330.228139,1321.41686,741.475527,1189.964192,53.318101,8.275467,251.066525
2017-09-23 14:30:00,61.765594,192.704657,459.987014,1244.057218,820.568629,1096.858827,14.438722,8.39539,585.971591
2017-09-23 14:45:00,81.612803,70.547054,373.228459,434.414278,698.052159,1360.833521,4.083777,21.904504,640.818306
2017-09-23 15:00:00,120.363892,129.649484,349.783609,469.361576,694.935623,1776.87862,14.019392,72.52617,491.213845
2017-09-23 15:15:00,122.601392,148.638339,507.715304,665.980496,692.363967,1572.552374,7.47388,21.268134,427.900286
2017-09-23 15:30:00,34.913112,310.680282,503.563431,506.377115,975.734754,845.737452,5.291301,13.374669,111.185556
2017-09-23 15:45:00,109.050928,236.834115,481.19593,602.163426,623.709266,1064.594232,20.225171,57.829268,139.334765
2017-09-23 16:00:00,107.781836,223.939784,731.478401,500.008721,577.521296,1009.451287,5.020233,7.434523,211.60506
2017-09-23 16:15:00,69.440137,333.119391,866.249296,438.179606,718.140019,873.259015,0.472696,16.744846,97.578539
2017-09-23 16:30:00,19.366649,344.902933,643.908162,326.697444,812.997822,1026.536945,0.139101,3.556114,419.719551
2017-09-23 16:45:00,69.162895,86.748441,321.466992,485.540009,723.442577,844.212115,13.14294,8.793774,179.693185
2017-09-23 17:00:00,30.750391,259.471823,273.245437,366.748145,603.818983,1254.96576,20.761811,58.601959,272.579794
2017-09-23 17:15:00,68.685615,379.060249,207.146112,658.425817,702.801209,1262.831492,26.214318,36.303616,315.328546
2017-09-23 17:30:00,137.262694,245.566608,229.101131,375.483632,821.632145,1640.515974,4.367809,12.02664,278.074147
2017-09-23 17:45:00,23.001742,310.245316,356.542939,398.091033,777.166946,1336.258161,1.460637,17.486416,249.897343
2017-09-23 18:00:00,59.027412,282.664733,134.283035,680.237783,646.733037,1829.865078,45.936957,9.110409,274.295141
2017-09-23 18:15:00,92.464948,331.358181,355.474847,529.271708,771.423114,1308.938148,11.969705,7.932109,185.114855
2017-09-23 18:30:00,122.942152,297.859432,371.708684,624.867246,747.183813,1202.838455,46.240082,11.512919,53.141181
2017-09-23 18:45:00,102.48167,293.378354,456.339316,794.965185,820.892635,1106.02529,16.798405,4.0919,28.029663
2017-09-23 19:00:00,73.264047,351.034373,274.084242,763.834815,915.149902,1350.771855,4.357821,15.416863,120.407243
2017-09-23 19:15:00,67.839559,326.06814,327.078032,593.431105,851.177362,1258.606157,50.171357,37.398341,103.568567
2017-09-23 19:30:00,23.062753,136.80953,282.524489,549.822629,668.470294,2261.533192,15.403473,25.921744,33.637932
2017-09-23 19:45:00,78.09945,408.689609,221.606582,364.375299,940.175192,2635.868957,3.341965,114.258859,204.070897
2017-09-23 20:00:00,38.705692,156.791572,373.232538,759.32224,1401.769237,2253.049347,3.780503,56.920873,224.034912
2017-09-23 20:15:00,86.536998,233.230338,286.696577,590.138658,1157.85722,2295.601997,2.194235,8.605756,107.595204
2017-09-23 20:30:00,71.042689,307.169508,560.229627,552.784322,1056.842666,1916.061333,6.965587,15.465809,107.527567
2017-09-23 20:45:00,93.906771,291.9489,332.257991,341.813863,994.230491,2095.23233,38.546389,44.966051,163.221471
2017-09-23 21:00:00,84.08663,495.778491,239.040195,392.868239,757.889163,1464.820646,5.312528,42.585422,73.16009
2017-09-23 21:15:00,87.819339,360.817857,219.634416,366.466815,791.048604,1523.74408,1.936547,88.17215,113.811965
2017-09-23 21:30:00,155.520939,216.858168,229.158876,619.117698,968.647645,1425.118621,56.959702,65.144625,108.213056
2017-09-23 21:45:00,115.633015,304.675132,204.566084,827.65907,1029.300301,1168.920288,8.187082,9.106025,196.839729
2017-09-23 22:00:00,85.592237,304.26205,218.791987,1004.719938,807.358291,1521.346693,10.073017,31.801623,120.136193
2017-09-23 22:15:00,132.876157,249.516329,506.630031,801.722485,1138.165625,1737.470411,0.998636,40.945414,134.335931
2017-09-23 22:30:00,67.192559,317.035801,316.591051,415.793422,1148.573258,2143.11425,3.913067,18.999703,156.655713
2017-09-23 22:45:00,204.607878,362.359767,397.688576,399.400155,955.80057,1362.125245,0.717936,38.880677,191.651863
2017-09-23 23:00:00,91.730289,254.470821,368.233534,340.508312,892.554912,2255.40739,10.412881,43.8584,312.932807
2017-09-23 23:15:00,57.493777,207.009755,162.892375,305.287012,952.21581,2093.954386,7.534905,4.350554,102.269912
2017-09-23 23:30:00,160.866641,165.896659,218.953533,228.851882,805.332862,1401.372295,3.582034,34.435051,49.970733
2017-09-23 23:45:00,122.349527,184.253289,280.918629,207.869752,722.049327,1659.242869,17.432838,32.205077,67.121083
2017-09-24 00:00:00,167.652232,174.759057,328.584704,393.254737,648.089561,1259.29733,40.042311,98.223225,82.407607
2017-09-24 00:15:00,464.759382,178.426942,304.67854,417.789592,850.309793,1653.705471,7.405337,96.916784,119.262543
2017-09-24 00:30:00,162.869495,230.985735,316.627651,337.057374,641.858161,1546.487221,14.835057,40.077553,86.439409
2017-09-24 00:45:00,169.315253,194.970373,290.162518,436.00274,717.261271,1295.713379,0.6716530000000001,8.159204,28.055363
2017-09-24 01:00:00,85.343279,487.185811,416.635267,266.20298,694.893642,983.183771,4.18844,18.178788,48.962713
2017-09-24 01:15:00,32.240512,227.126273,183.259081,429.208523,1013.358832,1320.668461,0.786985,7.06129,47.23489
2017-09-24 01:30:00,31.045856,281.132409,89.121743,240.123433,769.444911,1320.623747,4.871315,1.529375,6.725636
2017-09-24 01:45:00,21.291984,319.432259,84.283677,114.539414,690.997905,1035.0554,0.330515,2.010015,104.93189
2017-09-24 02:00:00,89.78058,175.42064,50.603964,430.757322,562.093768,1018.295349,0.137122,6.724554,60.21491
2017-09-24 02:15:00,100.037351,63.245018,69.740562,453.956034,410.408181,1179.537003,0.29615,1.50413,37.819856
2017-09-24 02:30:00,77.713889,15.637914,107.911617,364.604864,485.662644,979.424134,1.807413,2.660617,46.96697
2017-09-24 02:45:00,196.386735,52.43805,115.457103,341.836488,387.83851,518.519941,2.173516,20.433422,18.589628
2017-09-24 03:00:00,19.168836,6.35072,103.711609,535.957143,280.605006,575.513549,0.040285,1.538003,9.363156
2017-09-24 03:15:00,39.205118,43.397557,54.028637,355.89433,358.043003,1041.090864,0.001019,0.749867,158.741023
2017-09-24 03:30:00,21.394398,36.643488,315.689793,435.868363,215.306928,483.4877,0.370457,5.912529,169.861186
2017-09-24 03:45:00,130.673341,22.150011,304.152355,455.225544,519.211559,502.822659,3.134674,1.321892,103.871185
2017-09-24 04:00:00,8.505708,6.430479,162.726706,506.403288,247.751019,461.787813,0.681656,4.721702,101.243645
2017-09-24 04:15:00,43.190906,32.159109,215.713672,111.471783,328.144802,579.37788,9.685373,7.2487,70.748714
2017-09-24 04:30:00,34.344124,19.564149,20.741317,165.025864,397.900209,584.565994,0.021618,15.459077,0.540213
2017-09-24 04:45:00,1.197457,167.346937,63.30001,13.780329,119.686796,514.343943,0.221013,3.159878,1.434269
2017-09-24 05:00:00,61.519429,48.107322,41.44312,84.019952,269.65025,305.506474,0.049573,11.792964,0.673953
2017-09-24 05:15:00,16.297268,60.411544,50.857158,45.622454,116.091076,232.531482,0.620092,8.18663,4.996954
2017-09-24 05:30:00,55.912838,26.961226,20.37025,3.416556,418.934007,296.549296,0.012343,0.63886,10.953401
2017-09-24 05:45:00,2.417851,121.595251,166.009187,11.034646,294.607922,230.792923,0.022704,0.592955,0.849821
2017-09-24 06:00:00,43.011778,324.623788,67.922786,64.112627,319.445308,356.885679,10.701507,0.735375,37.945515
2017-09-24 06:15:00,18.672657,23.93394,237.487179,48.777959,214.669007,207.69685,0.087327,0.196934,12.246822
2017-09-24 06:30:00,1.276024,57.774508,132.911767,21.735599,211.342088,182.320861,4.193946,4.557402,55.585687
